model,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration_s,termination_reason,device_count,device_types,device_instances,metadata_ref,summary_ref,result_ref,recorded_launch_commit,status,selection_stage,task_snapshot_available,materialized_snapshot_available,trajectory_available,evaluator_trace_available
Kimi K2.6,linux_android_smarthome_877,100,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/100_linux_android_smarthome_877/100_linux_android_smarthome_877,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/100_linux_android_smarthome_877/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/100_linux_android_smarthome_877/100_linux_android_smarthome_877/config/task.json,infrastructure_recovery: recovery_20260829/run_recovery_queue.sh explicitly enumerates this task,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.75,0.75,selected-attempt result.json; no new scoring or reinterpretation,23,1578.205,done,4,android+home+linux,linux_0:linux;linux_1:linux;android_0:android;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/100_linux_android_smarthome_877/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/100_linux_android_smarthome_877/100_linux_android_smarthome_877/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,infrastructure_recovery,true,true,true,true
Kimi K2.6,linux_android_smarthome_472,101,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/101_linux_android_smarthome_472,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/101_linux_android_smarthome_472/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,14,825.511,done,4,android+home+linux,linux_0:linux;android_0:android;android_1:android;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/101_linux_android_smarthome_472/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_smarthome_909,102,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/102_linux_android_smarthome_909,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/102_linux_android_smarthome_909/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.6666666666666666,0.6666666666666666,selected-attempt result.json; no new scoring or reinterpretation,17,638.501,done,4,android+home+linux,linux_0:linux;linux_1:linux;android_0:android;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/102_linux_android_smarthome_909/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_smarthome_287,103,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/103_linux_android_smarthome_287,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/103_linux_android_smarthome_287/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,42,1412.055,done,3,android+home+linux,linux_0:linux;android_0:android;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/103_linux_android_smarthome_287/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_smarthome_470,104,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/104_linux_android_smarthome_470,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/104_linux_android_smarthome_470/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,30,1887.033,time_limit,4,android+home+linux,linux_0:linux;android_0:android;android_1:android;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/104_linux_android_smarthome_470/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_smarthome_941,105,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/105_linux_android_smarthome_941,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/105_linux_android_smarthome_941/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.6666666666666666,0.6666666666666666,selected-attempt result.json; no new scoring or reinterpretation,23,1817.063,time_limit,4,android+home+linux,linux_0:linux;linux_1:linux;android_0:android;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/105_linux_android_smarthome_941/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_454,106,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/106_linux_smarthome_454,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/106_linux_smarthome_454/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.75,0.75,selected-attempt result.json; no new scoring or reinterpretation,50,1641.33,max_steps,2,home+linux,linux_0:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/106_linux_smarthome_454/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_350,107,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/107_linux_smarthome_350,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/107_linux_smarthome_350/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,4,130.691,done,2,home+linux,linux_0:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/107_linux_smarthome_350/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_520,108,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/108_linux_smarthome_520,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/108_linux_smarthome_520/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,6,307.186,done,3,home+linux,linux_0:linux;linux_1:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/108_linux_smarthome_520/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_098,109,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/109_linux_smarthome_098,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/109_linux_smarthome_098/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,4,111.773,done,2,home+linux,linux_0:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/109_linux_smarthome_098/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_387,110,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/110_linux_smarthome_387,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/110_linux_smarthome_387/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,18,1243.261,done,2,home+linux,linux_0:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/110_linux_smarthome_387/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_606,111,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/111_linux_smarthome_606,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/111_linux_smarthome_606/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,9,314.591,done,3,home+linux,linux_0:linux;linux_1:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/111_linux_smarthome_606/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_smarthome_378,112,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/112_linux_smarthome_378,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/112_linux_smarthome_378/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,17,917.127,done,2,home+linux,linux_0:linux;home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/112_linux_smarthome_378/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
