model,baseline_key,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,summary_termination_reason,recorded_run_status,returncode,device_count,device_types,device_instances,metadata_ref,materialized_task_ref,result_ref,evaluator_trace_ref,trajectory_ref,run_metadata_ref,time_limited,environment_actions,coordination_rounds,summary_ref,case_id,case_use,interpretation_note
Crab-MAE (GPT-5.5),crab,sh4_time_schedule_living_ac_temperature_feasible_0032,197,197_sh4_time_schedule_living_ac_temperature_feasible_0032,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,3,60.547,done,done,completed,0,1,home,"[{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/config/task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/config/materialized_task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/result.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/evaluator_trace.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/trajectory.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/run_metadata.json,False,3,3,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Crab-MAE (GPT-5.5),crab,sh1_state_inquiry_bathroom_humidity_feasible_0001,198,198_sh1_state_inquiry_bathroom_humidity_feasible_0001,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,3,48.656,done,done,completed,0,1,home,"[{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/config/task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/config/materialized_task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/result.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/evaluator_trace.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/trajectory.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/run_metadata.json,False,3,3,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Crab-MAE (GPT-5.5),crab,sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016,199,199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,6,142.687,done,done,completed,1,1,home,"[{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/config/task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/config/materialized_task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/result.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/evaluator_trace.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/trajectory.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/run_metadata.json,False,6,4,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Crab-MAE (GPT-5.5),crab,sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016,200,200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,3,75.297,done,done,completed,1,1,home,"[{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/config/task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/config/materialized_task.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/result.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/evaluator_trace.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/trajectory.json,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/run_metadata.json,False,3,3,runs/core200-rerun-20260826/crab-mae-gpt55-core200/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,a2l2_meeting_packet_full,1,001_a2l2_meeting_packet_full,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/001_a2l2_meeting_packet_full,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,751.594,max_steps,max_steps,completed,1,4,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/001_a2l2_meeting_packet_full/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/001_a2l2_meeting_packet_full/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/001_a2l2_meeting_packet_full/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/001_a2l2_meeting_packet_full/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/001_a2l2_meeting_packet_full/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,al2_data_transform_sync,2,002_al2_data_transform_sync,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/002_al2_data_transform_sync,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,617.406,max_steps,max_steps,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/002_al2_data_transform_sync/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/002_al2_data_transform_sync/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/002_al2_data_transform_sync/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/002_al2_data_transform_sync/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/002_al2_data_transform_sync/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,al_tutorial_screenshot,3,003_al_tutorial_screenshot,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/003_al_tutorial_screenshot,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,30,381.391,done,done,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/003_al_tutorial_screenshot/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/003_al_tutorial_screenshot/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/003_al_tutorial_screenshot/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/003_al_tutorial_screenshot/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/003_al_tutorial_screenshot/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,30,30,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,al_calendar_schedule_conflict,4,004_al_calendar_schedule_conflict,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/004_al_calendar_schedule_conflict,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,393.297,max_steps,max_steps,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/004_al_calendar_schedule_conflict/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/004_al_calendar_schedule_conflict/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/004_al_calendar_schedule_conflict/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/004_al_calendar_schedule_conflict/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/004_al_calendar_schedule_conflict/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,a2l_agenda_from_two_phones,5,005_a2l_agenda_from_two_phones,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/005_a2l_agenda_from_two_phones,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,564.656,max_steps,max_steps,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/005_a2l_agenda_from_two_phones/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/005_a2l_agenda_from_two_phones/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/005_a2l_agenda_from_two_phones/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/005_a2l_agenda_from_two_phones/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/005_a2l_agenda_from_two_phones/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,a2_missing_media_status,6,006_a2_missing_media_status,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/006_a2_missing_media_status,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,333.641,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/006_a2_missing_media_status/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/006_a2_missing_media_status/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/006_a2_missing_media_status/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/006_a2_missing_media_status/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/006_a2_missing_media_status/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,l2_csv_to_json,7,007_l2_csv_to_json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/007_l2_csv_to_json,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,598.156,max_steps,max_steps,completed,1,2,linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/007_l2_csv_to_json/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/007_l2_csv_to_json/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/007_l2_csv_to_json/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/007_l2_csv_to_json/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/007_l2_csv_to_json/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,M1,body_candidate,Repeated Python syntax error with no effective repair.
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,al_request_audio,8,008_al_request_audio,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/008_al_request_audio,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,424.172,max_steps,max_steps,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/008_al_request_audio/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/008_al_request_audio/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/008_al_request_audio/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/008_al_request_audio/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/008_al_request_audio/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
