model,lite_index,task_id,family,topology,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,failure_class,device_count,device_types,device_ids,metadata_ref,result_index_ref
qwen3.7-plus,110,linux_smarthome_387,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/110_linux_smarthome_387,sha256:4e201f981496161844c548de9462155eecbcc5922b8a1ebeedacc2d146ebaf75,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,50,764.466,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/110_linux_smarthome_387/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,111,linux_smarthome_606,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/111_linux_smarthome_606,sha256:20eb16fd3eee87490399b5ab9d30afa8b484a8d4bec0ea8e4194827494212932,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,7,317.665,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/111_linux_smarthome_606/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,112,linux_smarthome_378,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/112_linux_smarthome_378,sha256:b4cf51219af3c34240220021d0cc85e9048d89b2e108b2f914fc8b0193e818cf,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,50,802.186,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/112_linux_smarthome_378/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,113,linux_smarthome_063,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/113_linux_smarthome_063,sha256:4781a8da9bd0f81035c02bb8208d68a0f4c2423992825d5842f820a220f026c7,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,5,170.057,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/113_linux_smarthome_063/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,114,linux_smarthome_851,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/114_linux_smarthome_851,sha256:b1a6b9a1453f5dae2342fe2059b839603b8e686c47b8bb3a3ad36d389c579d78,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,5,273.768,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/114_linux_smarthome_851/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,115,linux_smarthome_433,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/115_linux_smarthome_433,sha256:a1545d8223c2d8483cafe7371b16fcfdd4257cb29327273e42b9882a65230d7f,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.8,0.8,selected_attempt_evaluator_trace,6,171.127,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/115_linux_smarthome_433/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,116,linux_smarthome_1000,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/116_linux_smarthome_1000,sha256:f36c85fec822162628a757eff1ff250b89d54d1dded63557723570722fd33b3a,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,7,296.31,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/116_linux_smarthome_1000/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,117,linux_smarthome_796,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/117_linux_smarthome_796,sha256:37e9884119b4ded5bed758a17c4e99eb100548efddd23eb5c37cc5552dd2742f,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,8,294.797,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/117_linux_smarthome_796/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,118,linux_smarthome_576,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/118_linux_smarthome_576,sha256:1487c7de3f83c17fbb31790581c9b425623c8d22bdf29baca5914b39a7458742,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,6,163.426,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/118_linux_smarthome_576/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,119,linux_smarthome_932,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/119_linux_smarthome_932,sha256:4ab8c07662b610fd780acf183393fbf91e6e9a70910d4ea932f0eef236e090ed,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,4,252.117,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/119_linux_smarthome_932/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,120,linux_smarthome_062,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/120_linux_smarthome_062,sha256:330009032ee93f9c0c75d35a02b140d99e6fd5131b8e9f77dee140bf0198708f,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,4,127.001,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/120_linux_smarthome_062/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,121,linux_smarthome_983,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/121_linux_smarthome_983,sha256:01a7676cb9a34868824ef305af1863cf3aad26063d2f2b968ba486d06e02ab26,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,8,282.585,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/121_linux_smarthome_983/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,122,linux_smarthome_656,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/122_linux_smarthome_656,sha256:54661e7cd5f2e72f983732b7d40c2f77e49eefae665f0040ea2de51ed1fde88c,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,8,182.604,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/122_linux_smarthome_656/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,123,linux_smarthome_982,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/123_linux_smarthome_982,sha256:93d37f3655190f0e80b4dbcf1ae5b994bd4ebf8a4ab645eb519211df924ecd14,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,6,291.526,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/123_linux_smarthome_982/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,124,linux_smarthome_348,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/124_linux_smarthome_348,sha256:0c6aced5687e50388af5cca411ebcf4f09826613798a1422c60556dad9c4ba83,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,6,159.691,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/124_linux_smarthome_348/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,125,linux_smarthome_567,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/125_linux_smarthome_567,sha256:de7bae552b6acb5216406d070aed7cc502bbbc76b97b7a8429c2ce0dfd5a535d,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,8,284.571,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/125_linux_smarthome_567/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,126,linux_smarthome_670,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/126_linux_smarthome_670,sha256:5955c6bb58359aa67439675a53430c4223aa0fdc8df3946cdaadecfb29a6c181,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.75,0.75,selected_attempt_evaluator_trace,6,291.873,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/126_linux_smarthome_670/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,127,linux_smarthome_359,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/127_linux_smarthome_359,sha256:676e9c66d44fa2d4d1f6e1a79f5ddfc5e39d154387d84bf89f7ed4858c64b2d7,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,6,166.318,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/127_linux_smarthome_359/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,128,linux_smarthome_373,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/128_linux_smarthome_373,sha256:9e59090fe0473b12abcda9a6790cf9dd5ede83ba0d4ff6555d880505e0f3f6db,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,6,166.73,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/128_linux_smarthome_373/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,129,linux_smarthome_065,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/129_linux_smarthome_065,sha256:ad1489fd381dc6f96c3217838f63dd1c0d6ec5060970793393de20cc6df43264,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,4,312.234,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/129_linux_smarthome_065/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,130,linux_smarthome_370,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/130_linux_smarthome_370,sha256:11932d197ca8a167bbd2894f3af3617574920a0e52a8c8c85f1b5c4d47731c63,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,3,129.62,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/130_linux_smarthome_370/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,131,linux_smarthome_372,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/131_linux_smarthome_372,sha256:fe6ee1fd3d35a9ab7517ac1663d6bc4964e483975b74cd90d76e8edd90703060,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,7,242.076,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/131_linux_smarthome_372/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,132,linux_smarthome_028,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/132_linux_smarthome_028,sha256:57b55e0931fef2e9d634ccec3b3e5f18af1c7ebb032c51d635528065da9f0bf2,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,3,123.954,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/132_linux_smarthome_028/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,133,linux_smarthome_999,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/133_linux_smarthome_999,sha256:6edb3811c19b8fb12b03ee659ffcc45b21e0898f73c8b808a2a6884d7f4c9ad7,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,7,282.911,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/133_linux_smarthome_999/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,134,linux_smarthome_361,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/134_linux_smarthome_361,sha256:add30f2e4012440c18c231cad47b08daa17d7128b3be76c6440ac56301d211f9,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,8,233.91,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/134_linux_smarthome_361/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,135,linux_smarthome_981,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/135_linux_smarthome_981,sha256:11eb234269f092b42c9572e9622cddd2d5a50041668d419e4bb23f94c0d4cb93,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,5,277.149,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/135_linux_smarthome_981/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,136,android_smarthome_357,android_smarthome,2android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/136_android_smarthome_357,sha256:7ca5bbd4f11998621ae726a60b76dded31b2ac932e86375228b5e58979bad667,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,1028.406,max_steps,timeout,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/136_android_smarthome_357/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,137,android_smarthome_409,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/137_android_smarthome_409,sha256:259e008b24c65381760c6b31db421398f2d209ab9b931670c4d7dc261892f7ac,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.25,0.25,selected_attempt_evaluator_trace,50,580.552,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/137_android_smarthome_409/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
qwen3.7-plus,138,android_smarthome_854,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/138_android_smarthome_854,sha256:536f3217c9e67baac177f66cc08231f50498681d473528a3626d69ae1c8536aa,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.75,0.75,selected_attempt_evaluator_trace,50,747.54,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/run_01/138_android_smarthome_854/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/qwen3.7-plus-core200-20260829/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
